table_path,public_field_name,row_count,missing_count,missing_rate,unique_count,inferred_type
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_505_1181_MONTHS,1002,992,0.99002,10,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_1181_IMAGING_MONTHS,1002,992,0.99002,9,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_505_1181_MED_MONTHS,1002,992,0.99002,10,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_961_STATUS,1002,754,0.752495,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_961_IMAGING_STATUS,1002,878,0.876248,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_961_MED_STATUS,1002,878,0.876248,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_961_MONTHS,1002,754,0.752495,229,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_961_IMAGING_MONTHS,1002,878,0.876248,102,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_961_MED_MONTHS,1002,878,0.876248,103,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_961_2688_STATUS,1002,441,0.44012,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_961_2688_IMAGING_STATUS,1002,520,0.518962,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_961_2688_MED_STATUS,1002,520,0.518962,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_961_2688_MONTHS,1002,441,0.44012,395,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_961_2688_IMAGING_MONTHS,1002,520,0.518962,240,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_961_2688_MED_MONTHS,1002,520,0.518962,244,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_961_1181_STATUS,1002,989,0.987026,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_961_1181_IMAGING_STATUS,1002,990,0.988024,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_961_1181_MED_STATUS,1002,990,0.988024,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_961_1181_MONTHS,1002,989,0.987026,13,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_961_1181_IMAGING_MONTHS,1002,990,0.988024,12,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_961_1181_MED_MONTHS,1002,990,0.988024,12,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_82676_STATUS,1002,995,0.993014,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_82676_IMAGING_STATUS,1002,995,0.993014,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_82676_MED_STATUS,1002,995,0.993014,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_82676_MONTHS,1002,995,0.993014,7,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_82676_IMAGING_MONTHS,1002,995,0.993014,7,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_82676_MED_MONTHS,1002,995,0.993014,7,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_2688_STATUS,1002,994,0.992016,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_2688_IMAGING_STATUS,1002,995,0.993014,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_2688_MED_STATUS,1002,995,0.993014,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_2688_MONTHS,1002,994,0.992016,8,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_2688_IMAGING_MONTHS,1002,995,0.993014,7,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_2688_MED_MONTHS,1002,995,0.993014,6,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_71721_STATUS,1002,981,0.979042,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_71721_IMAGING_STATUS,1002,982,0.98004,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_71721_MED_STATUS,1002,982,0.98004,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,OS_71721_MONTHS,1002,981,0.979042,20,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_71721_IMAGING_MONTHS,1002,982,0.98004,20,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_clinical_supp_survival_treatment.txt,PFS_71721_MED_MONTHS,1002,982,0.98004,20,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_CNA.txt,Hugo_Symbol,1003,0,0.0,1003,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_CNA.txt,GENIE-DFCI-005030-959,1003,466,0.464606,3,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_CNA.txt,<redacted_dynamic_sample_columns:962>,1003,0,0.0,,empty_or_unknown
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_cna_hg19.seg,ID,26118,0,0.0,551,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_cna_hg19.seg,chrom,26118,0,0.0,23,mixed_string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_cna_hg19.seg,loc.start,26118,0,0.0,3064,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_cna_hg19.seg,loc.end,26118,0,0.0,3076,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_cna_hg19.seg,num.mark,26118,0,0.0,534,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_cna_hg19.seg,seg.mean,26118,0,0.0,9689,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_gene_matrix.txt,SAMPLE_ID,1130,0,0.0,1130,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_gene_matrix.txt,mutations,1130,0,0.0,14,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_gene_matrix.txt,<redacted_dynamic_sample_columns:1>,1130,0,0.0,,empty_or_unknown
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_gene_panel_DFCI-ONCOPANEL-1.txt,key,3,0,0.0,3,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_gene_panel_DFCI-ONCOPANEL-1.txt,value,3,0,0.0,3,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_gene_panel_DFCI-ONCOPANEL-2.txt,key,3,0,0.0,3,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_gene_panel_DFCI-ONCOPANEL-2.txt,value,3,0,0.0,3,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_gene_panel_DFCI-ONCOPANEL-3.1.txt,key,3,0,0.0,3,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_gene_panel_DFCI-ONCOPANEL-3.1.txt,value,3,0,0.0,3,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_gene_panel_DFCI-ONCOPANEL-3.txt,key,3,0,0.0,3,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_gene_panel_DFCI-ONCOPANEL-3.txt,value,3,0,0.0,3,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_gene_panel_MSK-IMPACT341.txt,key,3,0,0.0,3,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_gene_panel_MSK-IMPACT341.txt,value,3,0,0.0,3,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_gene_panel_MSK-IMPACT410.txt,key,3,0,0.0,3,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_gene_panel_MSK-IMPACT410.txt,value,3,0,0.0,3,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_gene_panel_MSK-IMPACT468.txt,key,3,0,0.0,3,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_gene_panel_MSK-IMPACT468.txt,value,3,0,0.0,3,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_gene_panel_UHN-48-V1.txt,key,3,0,0.0,3,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_gene_panel_UHN-48-V1.txt,value,3,0,0.0,3,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_gene_panel_UHN-50-V2.txt,key,3,0,0.0,3,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_gene_panel_UHN-50-V2.txt,value,3,0,0.0,3,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_gene_panel_UHN-555-PAN-GI-V1.txt,key,3,0,0.0,3,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_gene_panel_UHN-555-PAN-GI-V1.txt,value,3,0,0.0,3,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_gene_panel_UHN-555-V1.txt,key,3,0,0.0,3,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_gene_panel_UHN-555-V1.txt,value,3,0,0.0,3,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_gene_panel_UHN-OCA-V3.txt,key,3,0,0.0,3,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_gene_panel_UHN-OCA-V3.txt,value,3,0,0.0,3,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_gene_panel_VICC-01-T5A.txt,key,3,0,0.0,3,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_gene_panel_VICC-01-T5A.txt,value,3,0,0.0,3,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_gene_panel_VICC-01-T7.txt,key,3,0,0.0,3,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_gene_panel_VICC-01-T7.txt,value,3,0,0.0,3,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,Hugo_Symbol,7911,0,0.0,768,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,Entrez_Gene_Id,7911,40,0.005056,754,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,Center,7911,0,0.0,4,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,NCBI_Build,7911,0,0.0,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,Chromosome,7911,0,0.0,23,mixed_string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,Start_Position,7911,0,0.0,5727,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,End_Position,7911,0,0.0,5730,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,Strand,7911,0,0.0,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,Consequence,7911,0,0.0,48,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,Variant_Classification,7911,0,0.0,17,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,Variant_Type,7911,0,0.0,6,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,Reference_Allele,7911,0,0.0,313,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,Tumor_Seq_Allele1,7911,2,0.000253,313,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,Tumor_Seq_Allele2,7911,0,0.0,114,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,dbSNP_RS,7911,1573,0.198837,4286,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,dbSNP_Val_Status,7911,7911,1.0,0,empty_or_unknown
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,Tumor_Sample_Barcode,7911,0,0.0,1087,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,Matched_Norm_Sample_Barcode,7911,6373,0.805587,40,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,Match_Norm_Seq_Allele1,7911,7807,0.986854,10,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,Match_Norm_Seq_Allele2,7911,7807,0.986854,10,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,Tumor_Validation_Allele1,7911,7911,1.0,0,empty_or_unknown
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,Tumor_Validation_Allele2,7911,7911,1.0,0,empty_or_unknown
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,Match_Norm_Validation_Allele1,7911,7911,1.0,0,empty_or_unknown
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,Match_Norm_Validation_Allele2,7911,7911,1.0,0,empty_or_unknown
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,Verification_Status,7911,0,0.0,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,Validation_Status,7911,7911,1.0,0,empty_or_unknown
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,Mutation_Status,7911,0,0.0,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,Sequencing_Phase,7911,7911,1.0,0,empty_or_unknown
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,Sequence_Source,7911,7911,1.0,0,empty_or_unknown
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,Validation_Method,7911,7911,1.0,0,empty_or_unknown
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,Score,7911,7911,1.0,0,empty_or_unknown
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,BAM_File,7911,7911,1.0,0,empty_or_unknown
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/cBioPortal_files/data_mutations_extended.txt,Sequencer,7911,7911,1.0,0,empty_or_unknown
